Date,Open,High,Low,Close,Volume
2020-03-06,115.94487476996795,120.50919965808687,110.7363106573764,116.92257361354051,94512856
2020-03-09,107.68343451559308,114.64176081595357,107.68343451559308,109.9226693821711,21106789
2020-03-10,89.2729925618167,97.96861001062086,85.75921676227638,88.99122006799429,28539203
2020-03-11,106.46071771957901,111.13610574495196,106.37351235900796,109.9975964507047,83632093
2020-03-12,103.68740451609828,103.84971453238974,95.47096164700105,103.04106908772872,52925139
2020-03-13,99.96260185137011,103.50700904492943,90.22567576055098,100.25780702396744,80594946
2020-03-16,112.34685204683434,121.39406160362878,110.69444030579946,113.27892505057083,59457238
2020-03-17,114.41788638772321,118.04925429582627,109.37674808828376,117.6072925222568,45105074
2020-03-18,117.77243383673385,120.24170041792613,115.2362013704173,116.74523362359442,53734865
2020-03-19,98.10999065601735,102.82191576011418,97.75796053861804,99.17539233534117,21498649
2020-03-20,102.27074527276999,111.26580134392333,102.27074527276999,104.61057894419056,12494903
2020-03-23,105.40594772531017,119.75125740108996,105.40594772531017,111.15047215187347,34566499
2020-03-24,117.67339443409529,121.33894015794036,117.4791894135593,117.72842424419656,60847679
2020-03-25,106.86086892299471,107.0820859083072,97.07736899324182,103.31636572965522,34003294
2020-03-26,109.70917190570081,114.84835567937232,102.02885656978866,106.38665347660508,32473124
2020-03-27,96.40083612514556,97.92425373740436,91.17681244550276,97.3150286383181,61964396
2020-03-30,95.34702315198325,100.38588494715778,89.48002921434227,96.55144727270681,93296888
2020-03-31,117.71145538474067,122.3451785423658,110.97705589307303,116.77390687259063,14862944
2020-04-01,120.34941319111543,128.69384023334712,115.37289454104089,122.34618406949201,58642458
2020-04-02,108.8024015027545,111.66939762354293,103.40741456184239,108.19881770311558,43919148
2020-04-03,120.62154358974368,124.19270606809182,117.65036319789154,119.0893830329743,71394947
2020-04-06,115.25941588743416,115.27053149990451,104.63210689720316,112.80554943966554,57793791
2020-04-07,102.67281862531317,105.89838154127153,99.64046317661645,102.87312677827308,48807519
2020-04-08,112.66606801418966,119.433941652207,110.88020441083087,113.0734155145436,82029655
2020-04-09,123.21899508574117,127.02807815649025,120.50871388666748,124.97496025925429,42391010
2020-04-10,107.71770863055049,114.548422003399,107.10990209651975,109.3714693386302,35130020
2020-04-13,125.05834363920188,131.85191892541303,121.76359256897324,125.51130142300494,94340703
2020-04-14,84.53727997273491,87.77490135652926,77.77038719441215,83.80254895910255,35061958
2020-04-15,120.18132943135387,123.86555149187708,112.30913496114898,118.35416017888737,18015648
2020-04-16,109.53438305129129,113.25254325679815,108.83423115192888,111.14074095265198,59054750
2020-04-17,110.40070903866578,111.79549806165859,103.87844801959297,107.41533190074674,11310646
2020-04-20,110.91590110381044,118.28879681466324,103.23514929158485,111.45814830589558,85538812
2020-04-21,90.75725194096988,96.27090541257206,84.31078617646493,90.79998652966675,92031883
2020-04-22,107.11966857414004,111.85449812374388,97.38889681439005,108.61409193243568,68501463
2020-04-23,109.66859114051753,120.18972087393578,105.97668713983883,114.51707166106341,94778823
2020-04-24,127.62811232121835,133.0038509004061,117.42714232281642,125.86002152849625,44967717
2020-04-27,107.50720182766462,107.50720182766462,105.19711968484715,106.03351403347975,71860539
2020-04-28,102.70376020818306,111.74363751728717,95.97483426751921,103.26641532241948,37691349
2020-04-29,106.60289748509085,110.4601518345979,101.62823645573184,106.46891605064111,11330657
2020-04-30,121.80752123405057,127.05211259836305,117.42858820925711,120.77564279864237,69684467
2020-05-01,111.91917613958051,123.63600862428929,109.54022183175601,115.0442678533536,57459283
2020-05-04,105.53618449952891,107.4792687625301,98.75865525038705,106.5942898542215,92543136
2020-05-05,118.74823071740424,120.03137835087794,110.65720658514796,117.15970135816059,82109647
2020-05-06,110.62435880930407,117.26729156801545,110.62435880930407,113.13293765564256,45883199
2020-05-07,122.57086306695943,124.63248663925289,114.75637046184832,121.98374720262618,35110847
2020-05-08,102.69873788441211,115.61671122116934,102.3246641198868,105.41190149365892,63038781
2020-05-11,110.22380606645693,111.72062982010951,103.64089674469702,109.29094610158988,31596739
2020-05-12,108.71033820678616,112.11498083292054,104.69167137381254,108.78162117138113,88584282
2020-05-13,94.97242472470565,103.81585545132559,93.85928711172353,98.20268835651666,93126698
2020-05-14,118.26365445253306,118.26365445253306,108.6354468184972,115.93417574361872,54638031
2020-05-15,114.24947767631092,119.53161869463821,113.8392419893547,115.71866082990701,33399482
2020-05-18,111.67387293563908,119.24673759341837,102.45879258683705,113.29437780966785,87295027
2020-05-19,111.43364543908879,115.03392583147938,110.56924883674343,111.03250704462691,76666592
2020-05-20,101.6570807918668,104.07964551630953,96.15280914277393,99.35980609300937,76697711
2020-05-21,107.41055178303827,112.85419908364995,103.33155975116983,109.44219542099506,93069588
2020-05-22,110.47999831821204,110.8132276909738,103.60369611921017,110.3566386185161,15805333
2020-05-25,106.75377922736388,111.86092586072044,101.19757338841784,105.89614622670273,15516552
2020-05-26,113.82740815192024,122.70599615233567,107.61336904639859,112.44119693739395,94793352
2020-05-27,118.58258086788902,123.2849026496849,111.99804750135172,118.22969775733458,87993754
2020-05-28,132.45212765826298,138.86197568817227,128.87939176880266,133.18618333642962,24192912
2020-05-29,114.5500571464804,123.28340585312843,107.02569381397313,116.20523758777784,97960491
2020-06-01,117.34238626791499,118.36210701218214,109.65205115912744,117.17009850182224,91088504
2020-06-02,111.84099254809685,124.09281454645688,106.36679751905116,113.98527057206806,44090796
2020-06-03,89.83445174488524,101.28413910114286,89.83445174488524,95.67715271187446,58096263
2020-06-04,115.60798085382316,124.63043194277516,109.97302651872494,114.73486124550783,24311631
2020-06-05,117.54530691671779,118.53833824797343,111.63883508070751,115.7374372345454,61234705
2020-06-08,135.17682652403946,150.3568771627966,135.17682652403946,139.90269139512313,62082300
2020-06-09,111.46233434817431,120.80726223969853,107.40130320575689,113.48179575759418,72706720
2020-06-10,119.79432248588706,125.21513422143374,115.16895123721612,118.55601396387667,60148864
2020-06-11,119.44354891804663,121.03063134168268,108.36234648907252,115.32855797862324,39429963
2020-06-12,104.16561784996631,108.37844458039214,102.33460512329849,104.12403043461549,29397125
2020-06-15,125.91816820863788,135.97576906651776,117.21705225257068,127.37417409109615,37899688
2020-06-16,123.23461852573915,129.02149101749296,121.28940938372502,123.60041140794883,81248388
2020-06-17,126.87628852494306,126.87628852494306,118.46862867504538,124.12653568664669,36468794
2020-06-18,105.9655484451549,108.90591741828295,99.88189887223976,107.25747680340396,37582031
2020-06-19,128.91604558254696,134.95689233926925,127.22635088644782,130.51442959584747,94877073
2020-06-22,101.63762394933474,108.53310794319547,95.04570506339995,102.6031109936988,61290944
2020-06-23,120.71867047824203,127.45556222805978,120.71867047824203,122.62532769475946,60594178
2020-06-24,139.04178878198127,147.45336051937267,129.440095052444,138.79644814999168,63962745
2020-06-25,110.37102069265927,110.37102069265927,102.07921598082288,107.12166377572015,79151225
2020-06-26,112.1453434123665,116.92994867564992,108.28841909004107,111.49918486613444,60549415
2020-06-29,117.78910394392112,118.74774862433516,114.19135626545601,118.2938109481737,94996050
2020-06-30,111.81405335343935,119.67681277772294,104.97091808309229,112.39767589127044,97756113
2020-07-01,98.93455163951292,106.77755711358023,98.81429913245755,102.06093325690624,32659761
2020-07-02,120.15455200505731,124.64716236683535,115.63640551903131,118.38833245076299,86143476
2020-07-03,107.05912630655118,109.62315181880749,102.87941049332801,107.21480070057679,10187486
2020-07-06,122.34793745214354,131.54729207429804,121.23978361763469,122.70889727932479,45183214
2020-07-07,115.30008090145981,117.03903975794664,98.45223404194464,108.91386576577008,42990353
2020-07-08,134.34009311015,140.4932202024543,130.4417710670628,133.74258729341864,70146616
2020-07-09,109.04226335482565,115.1572937144257,103.05099509647481,110.54584545501602,26708838
2020-07-10,114.44018315904567,122.03247020734216,109.66448810051344,115.29289835145676,11733391
2020-07-13,129.08071224073885,129.6631431183833,124.73742297379125,126.78382082234535,35260526
2020-07-14,106.70168144051976,114.04180759650637,101.49300474708242,106.47514061944423,47629773
2020-07-15,118.31696230832549,131.14196094793198,113.84150992702797,121.19351826496022,12929386
2020-07-16,133.96393946602873,140.33731327681588,127.69026560213725,132.12548159687833,72589364
2020-07-17,101.77806867249893,105.92554943415469,94.53501800602383,103.11435684357691,66733039
2020-07-20,124.91725846208246,127.25491486146667,113.10611673130177,121.17066290964736,27735317
2020-07-21,124.21838353337299,124.21838353337299,114.3015428379687,122.05828740194369,43623951
2020-07-22,126.5181795210502,134.12999424589472,123.7917936291867,127.4128233123677,56848819
2020-07-23,109.92225534441913,113.71203285953652,105.59974996429337,107.3602226209489,68169884
2020-07-24,106.79600975507691,107.2697477526186,103.50106155011049,106.6602987340221,44515087
2020-07-27,126.92496300641342,126.92496300641342,119.63069283416881,125.21941565616898,93094091
2020-07-28,124.07444750205593,127.2555651772357,116.46762172686992,123.10498186746699,96028004
2020-07-29,121.0824854637473,126.87261953230657,121.0824854637473,122.77519877372904,20608191
2020-07-30,122.58278783574023,125.24145669411874,118.8942271052104,123.86988750037516,12292056
2020-07-31,115.80021495991797,119.9072295128122,108.26602564878608,113.74029332475564,18547596
2020-08-03,122.32866198307264,128.75263347410726,118.83084541623236,122.99821264728571,84231623
2020-08-04,122.93423861731362,128.15872814786206,114.86771402675,123.74153554379762,96497975
2020-08-05,111.89218660698357,116.53505726520719,107.53709154292966,113.80243176568227,24444292
2020-08-06,140.58602432371558,147.88494757177833,130.80825046828596,139.73882619252865,14233384
2020-08-07,130.07959526382038,135.920766764599,121.6024269863848,125.9545454253341,56243586
2020-08-10,107.30325055081633,112.98763192778526,101.6258839018041,109.43831637932487,23412066
2020-08-11,128.10046148617027,131.2155218213603,118.14682338924221,128.05202257282477,25194144
2020-08-12,114.69924603017927,118.3484279155844,102.93972457153042,111.8748049193484,67700728
2020-08-13,129.46832001168985,133.55351465494033,127.90402757446749,129.62760279418129,73081963
2020-08-14,134.38259127446543,138.05965607997626,129.2388759145931,133.47784768196595,98336776
2020-08-17,111.69541678721617,121.03916329868395,109.85569795985931,113.82020384350993,22603880
2020-08-18,132.65253764902067,132.65253764902067,125.32815984937639,131.79592345460537,91275932
2020-08-19,126.05081803665318,135.38001354122028,119.36604590161868,126.42510656666228,12873382
2020-08-20,132.62449402373704,135.87107560536535,128.16971205445452,130.65303403237732,71775706
2020-08-21,143.91026949723656,145.3010179604205,136.33198185235622,141.53549739410704,95276259
2020-08-24,125.42794882671123,125.42794882671123,119.1890395462056,120.24882154267401,51667756
2020-08-25,116.45974254069009,120.1877642593245,105.97464117685728,115.30047619426294,50682512
2020-08-26,114.72942130988206,114.72942130988206,110.6149513987478,114.07782867671773,66183009
2020-08-27,115.3387738616084,124.43481994081344,109.78241343892024,114.95000525845373,58827949
2020-08-28,121.76589356348082,127.59620304591405,118.40117529106638,122.4722261491022,73768642
2020-08-31,127.4668658134682,133.11890451788696,118.35181540150458,126.78989812654483,57679117
2020-09-01,125.68961868653565,134.13507081853584,122.76790218262157,126.28042150681371,43422146
2020-09-02,132.2574030915481,133.85699376632797,126.9703121659866,131.92048113900887,64103062
2020-09-03,126.54899777377878,130.33421839966854,119.23125897505595,123.91380270256286,77855334
2020-09-04,136.4411745599328,142.6513364177957,134.81516885326712,138.45425969049208,70653149
2020-09-07,123.6872428439326,128.947798047324,111.22880608476761,121.4074857216745,56290673
2020-09-08,154.02511098976512,154.02511098976512,149.0528692316527,151.39088085508538,26094140
2020-09-09,130.34486074799221,135.28371490125056,123.26560927026739,130.58099780197438,91486985
2020-09-10,111.64417409727943,119.07942192794474,109.81912552917838,115.88788389529662,63791192
2020-09-11,112.67002563979462,120.18245846588594,105.10111185637693,113.88566961398348,34049484
2020-09-14,132.14844297528379,135.96458644426616,126.55602113649408,129.55445388216157,96716175
2020-09-15,122.5845008870086,125.50735932714029,119.82914370897764,122.63023701160637,74475688
2020-09-16,130.1414004763311,135.0034833483928,123.85179521848873,132.14000494092093,13429985
2020-09-17,128.85796153841414,134.5355152751986,123.59154745588025,129.86751138087058,61643062
2020-09-18,126.22322119671065,126.85205446175593,124.17679318373183,124.54198114370155,64517375
2020-09-21,118.03093536112412,124.46341931107774,113.55538326811117,116.93746822472136,46368700
2020-09-22,109.91420409534251,114.28444669233956,104.23292033213772,110.3920682936819,35623125
2020-09-23,120.47687733137609,124.9314908129704,113.6972334903657,121.21052615500547,17058175
2020-09-24,133.5912824559579,138.25033258418011,131.4124907136244,134.37479875404554,75257168
2020-09-25,126.24206301825097,129.97125192471606,124.34411541779716,128.08688338724798,72582486
2020-09-28,116.85444467290009,116.85444467290009,107.0540237367501,113.6236932939612,64349411
2020-09-29,127.30338453630536,129.23574556006034,126.60898754455997,127.94802547472804,73445552
2020-09-30,132.63884219029072,135.53275056413864,129.1525087542725,130.20452514863973,40448840
2020-10-01,120.69054422832006,126.63383460921985,114.15093434952273,117.64791212447516,51787255
2020-10-02,130.15549447737283,134.09842610267185,120.71693010048368,128.1588726810769,96125745
2020-10-05,126.47560331578066,130.51933377656954,121.95299159000186,127.33884394121675,76441338
2020-10-06,116.26964909425888,121.82990149909777,111.13915805572242,115.46218891358566,56152021
2020-10-07,130.55650941772802,134.22762969985288,121.43782754162157,130.60490063050986,39125802
2020-10-08,130.96260370438426,135.6862063183551,125.8580333767753,132.7700074258445,20347578
2020-10-09,138.77652829249325,139.6647217243511,128.2789096008843,138.12780972905006,24228944
2020-10-12,135.61237337046185,138.22593937303662,135.61237337046185,137.97045295278147,20104587
2020-10-13,116.16623266491978,117.62110276831832,108.89452575985854,113.79087388799665,80532468
2020-10-14,117.39521770895469,123.79861277331187,117.39521770895469,118.32445230355148,66416204
2020-10-15,133.39050982167012,137.69831949987977,128.67633750549084,132.98819050992444,20897502
2020-10-16,133.67740822518732,136.86293169825296,128.85668004339507,133.11083248209505,45398780
2020-10-19,132.74077502376042,135.42134678907823,126.37874405937936,133.25858497116857,10759848
2020-10-20,167.94394575274103,173.59529672484538,161.63386650636477,166.77055814979047,84209146
2020-10-21,133.137476172065,135.1358877254703,127.2170620704703,134.08728348531005,36575101
2020-10-22,141.611764510234,147.19725365684994,132.75884951590282,139.8691699153195,40543878
2020-10-23,135.49670692308717,140.18201522680047,126.72388025143124,138.18866628358066,41952342
2020-10-26,135.55045545593458,138.04039058478267,131.24358626270015,135.29769629684176,86290116
2020-10-27,129.64408447063204,129.64408447063204,123.5892945745146,125.76622647251546,11539152
2020-10-28,134.6430836097756,140.13953981832984,130.9054954130375,136.64374625898674,27601053
2020-10-29,120.10544710276378,129.38687441924742,118.86777712523211,121.46093704381347,69113032
2020-10-30,127.98395395624206,133.50302252225612,117.51025595161462,126.95613825692423,74302341
2020-11-02,124.9649875450476,132.54109031725253,120.45547809800411,124.60582398116841,10841618
2020-11-03,131.11459618700493,136.97976362625963,127.1100650920798,130.41333598845782,86459215
2020-11-04,153.85468965676017,154.56530591087372,149.29026255991818,152.87631539646483,43272020
2020-11-05,112.46165587607094,115.19984526596473,104.03696066853247,111.19221293894739,32768449
2020-11-06,139.0820015876576,139.52200451639277,132.3358428534396,136.86260190374514,48283556
2020-11-09,114.82761373709565,122.99970113535574,110.93297688362976,114.00797642323862,73904076
2020-11-10,125.06843630313884,126.96058567309699,115.55489585950534,125.55095161237593,94921420
2020-11-11,142.64005877748454,148.9760044432464,138.86342089706432,141.29491137507907,88859551
2020-11-12,134.98310460128562,138.8622023418215,126.0766425093962,131.18334073149518,51920558
2020-11-13,119.63296040361747,130.38708850153088,112.94130944155194,119.89822789638262,43657453
2020-11-16,121.70871510886985,127.42871394032264,121.70871510886985,123.65777371821113,33858375
2020-11-17,139.95608477386665,144.87888991403318,131.30114193107494,137.7419234352927,85497681
2020-11-18,123.53665243600254,135.62237027352626,121.94273779035107,123.77741476390973,85719543
2020-11-19,129.0354630200079,136.5278770812349,125.91245376953397,133.38080211203598,64138275
2020-11-20,133.50191310469035,133.50191310469035,129.69502278614644,131.8070697503895,76044057
2020-11-23,123.89982663852047,125.61051311215161,117.89217591488173,124.97048301042831,54401924
2020-11-24,152.87999595026653,160.19919860145885,144.7435633159907,153.06106251487486,57516748
2020-11-25,138.7599076410749,138.7599076410749,130.51163740303846,138.09594697993688,82581888
2020-11-26,112.02146538487396,115.52350886650206,105.88651608060152,111.64046602531583,10216194
2020-11-27,135.31047380899938,140.20350973583817,129.5854730035104,133.8915701747213,79562946
2020-11-30,124.6733247733386,131.09982412496802,122.27355624348282,125.54429751447829,83583331
2020-12-01,141.8478422416117,147.09796523781205,131.4085265728082,140.82163064525952,68727655
2020-12-02,123.9881316929376,130.174094615508,121.60571070860837,124.50722504810544,99643202
2020-12-03,132.8978241146736,140.25680059283877,129.53140137360856,131.42020315289858,87693286
2020-12-04,138.98331046053337,139.89562635029088,130.75646868740878,137.75257549250728,66463786
2020-12-07,139.62451237544985,144.46440436416344,138.88380018909854,141.49538977953904,11034023
2020-12-08,123.14197313476527,123.65203056660273,118.82019939481359,120.9700089024152,40156188
2020-12-09,128.69116885947054,137.25367118528646,128.69116885947054,129.76309574969864,52336585
2020-12-10,130.10990572819594,136.19498589681885,124.94251965001521,128.49379013163366,94186843
2020-12-11,127.57966067944395,133.1987620105968,122.09323112433074,126.84508605264126,36221432
2020-12-14,154.84442326991473,159.71853691699425,145.43878073334238,151.16805591632448,80958046
2020-12-15,137.2515337935145,139.16434315612906,129.84454702535976,137.6984657582582,38611730
2020-12-16,120.47631064819693,131.17661657508674,114.59425046943593,121.17494424043332,42084226
2020-12-17,143.0586991776912,152.66725425460345,138.67015504812622,143.09753838946668,95450538
2020-12-18,154.66925645851185,162.48248201591764,150.87020305331956,155.2756160241804,17919584
2020-12-21,146.11372559858475,154.85923852101382,137.9833693879551,144.51384179470065,45132018
2020-12-22,115.89800344791102,119.16075504175087,110.31291417599849,119.1306246647842,14474220
2020-12-23,127.50975389250422,133.04377432200897,124.23817613234733,129.61711873079693,18736857
2020-12-24,145.12810024330244,150.05779570441496,143.67109864909204,147.26370608646081,10986275
2020-12-25,129.55365025748907,134.81747304481397,125.63163307679856,127.65303507354193,72919136
2020-12-28,142.724285891491,142.724285891491,138.63867493956383,139.30305914632714,36780164
2020-12-29,142.53744209721845,150.01882598230583,135.74753151816282,142.74634053429338,13394020
2020-12-30,125.52818697297427,134.97743885134443,119.13189484843562,125.8658304193543,19860685
2020-12-31,134.8151210358786,141.76062540990426,127.94292613433227,134.67501670965225,94696666
2021-01-01,105.31648860993107,108.8439850756992,98.37871034377086,102.9927320047147,59562381
2021-01-04,123.4419578588165,127.3330441044954,116.07585988952239,125.29666412719764,41471719
2021-01-05,133.62673212721364,135.60944126336798,129.60234964549852,133.14999416174408,86926403
2021-01-06,125.28337425072716,132.0818357070523,115.4671712795407,123.3329789911623,72434790
2021-01-07,153.272247325142,159.60810599697828,147.38628767023093,152.2700589852623,38026421
2021-01-08,122.15883053467226,126.66260874334215,118.60471959551279,121.77966730147477,61680131
2021-01-11,133.81786353438065,135.5620427119487,125.0381804272931,131.81577134924638,56253533
2021-01-12,132.2522925382138,138.73618074354638,131.42984876816027,137.65875712421226,36324690
2021-01-13,152.25497001620946,152.68666212109432,144.82830109934685,150.89921937714763,78090462
2021-01-14,120.95484874357237,132.99725737124638,117.01916484365861,122.26300010982722,19348148
2021-01-15,144.72712848459346,149.54702756529898,143.50207352345686,148.38839427830638,70941388
2021-01-18,138.01662770113774,142.56266196575103,124.82910652347647,136.99422250208778,88685499
2021-01-19,129.95925760687342,135.2342724361331,118.659170580959,127.21194051654751,51974581
2021-01-20,141.50829987553948,143.018428900788,134.61471621983833,141.78319690479486,93173193
2021-01-21,141.19364334743787,144.84202567737523,133.95249677842182,139.287894253032,52418799
2021-01-22,134.6548201768218,139.24401027337646,123.40879205905449,131.4302636608445,81432356
2021-01-25,140.89541732463587,143.3030863831895,131.71160408829343,138.26558841746777,94094230
2021-01-26,137.1294957928279,147.4547759010854,128.77095247576298,133.8495667340851,29350554
2021-01-27,140.4572662724941,140.4572662724941,134.88370426614807,138.9730112903503,43322053
2021-01-28,144.7451469959866,152.77046530783505,139.8370317311715,144.59427971818343,78967641
2021-01-29,150.7643446457673,158.44987105737226,149.45699906192746,153.96827626956164,83619393
2021-02-01,125.37296327871483,133.18084871948477,120.23328573708181,125.86508825497474,94366700
2021-02-02,158.02221893430868,166.0326335800388,156.17414036527214,159.70871212494106,73459004
2021-02-03,123.33452095328413,123.33452095328413,109.21462552343985,118.9926355182885,82044364
2021-02-04,136.77902607342813,142.81778687567083,132.07276548585756,137.1307976982928,14863099
2021-02-05,144.9133654621985,145.2406602028244,143.2338461072344,144.66695584862953,32973735
2021-02-08,142.83180834835017,148.5385800979834,136.8784780586536,141.72883759626924,78231071
2021-02-09,132.91426374859304,138.7215342538197,130.96542211103562,132.82705885584812,29468143
2021-02-10,140.49806876647796,144.02394719154574,130.68774443847906,137.10796668561645,73224359
2021-02-11,133.1490162542671,142.56866995299745,128.52147288471755,134.394314977736,20204207
2021-02-12,133.95502680049182,139.66867141064645,125.69229299669253,133.56581189001733,75731254
2021-02-15,146.60567439340875,153.53488382419965,145.46326093988853,148.09061556480484,88694986
2021-02-16,140.6598395669388,145.65667957939633,138.19786030069577,143.2998845893802,96051536
2021-02-17,131.71223073044777,135.79910662131118,131.71223073044777,132.93576891225834,57831146
2021-02-18,148.92192516023567,157.5562026148645,141.89151440855835,148.9959987543325,79261123
2021-02-19,142.3495258948667,152.51713656101916,136.65151680258086,143.20813034390122,13390919
2021-02-22,147.01404949891216,152.68456014972372,141.91147639557715,148.39889145865988,53648136
2021-02-23,143.88905889729787,151.83970206640137,141.69683673057074,146.70169382464155,48009669
2021-02-24,132.08437928606244,134.53674730633853,126.00627175895346,132.25059043131984,15871348
2021-02-25,132.064424525644,143.59213580950833,125.2608479487802,135.073865273706,45933652
2021-02-26,149.80385878942263,155.27999733311876,144.13902963316946,148.28374686204342,80627929
2021-03-01,147.2145281061496,157.87330090967183,141.63371304915034,147.0496486002806,45338642
2021-03-02,137.95696214250975,143.23709590990038,137.95696214250975,140.8720651414396,48752795
2021-03-03,141.77107189520433,146.25546635224939,139.99427293409903,142.38949004930404,84449991
2021-03-04,152.62368749805444,159.82233807681231,148.83456042995567,154.1280003092356,79572365
2021-03-05,136.20912161896652,142.5102412113055,127.25897195802246,135.57077259812817,36910743
2021-03-08,149.77349632536828,151.4455925206791,142.86143790607673,147.092595433322,52971759
2021-03-09,135.98448529312634,142.11594696105672,135.4425798203542,139.73483023241783,87084459
2021-03-10,139.94513201791452,147.35930244639042,135.93573559313282,139.7150798596197,42992740
2021-03-11,152.69452995576566,160.1782016345357,149.6190655594319,153.01479554689894,46373559
2021-03-12,151.7590058049434,152.6675033503513,144.531411284916,150.41632565204247,83888729
2021-03-15,150.85878691377903,159.49872206062014,149.92416659283958,150.43239365730366,95818999
2021-03-16,153.9832818404981,163.99781663156557,146.64440177397557,155.48722050397575,20254769
2021-03-17,142.13949811256194,148.18049547563854,139.77387287828356,142.77760598389517,34397736
2021-03-18,147.93018070204536,154.76102600278045,142.35652195933793,149.52223241565235,41163841
2021-03-19,141.88718454910048,146.397343585251,138.54516606408492,139.73517027190329,74525080
2021-03-22,146.25725979520126,148.62952728708862,139.20811610621874,146.21463649785738,75213299
2021-03-23,145.6090589359373,146.89677200192352,134.79084374098778,141.80667756443128,68983612
2021-03-24,144.09188126554116,145.67035352699796,138.06059667715272,144.2132028931704,75151785
2021-03-25,147.9131350989266,156.95931556925632,147.3132341981469,149.32994863274752,36293184
2021-03-26,132.30387789595315,135.64682701385323,129.58266211238458,135.3313066811788,25565219
2021-03-29,160.96624205299136,174.08278089079025,160.96624205299136,164.57252140550324,18731896
2021-03-30,130.5553380827758,137.73324968688743,129.48189973407534,133.72360996878677,45556939
